college_tier,placement_status,salary_package_lpa,salary_available,tech_skill,soft_skill,practical_skill,cgpa_scaled,backlogs_scaled,academic_points,branch_CSE,branch_Chemical,branch_ECE,branch_EE,branch_IT,branch_ME
3,1,15.83,1,0.5018055555555556,0.6388888888888888,0.225,0.6816666666666665,0.3333333333333333,0.6771666666666665,0,0,0,0,0,0
2,0,,0,0.569861111111111,0.4555555555555555,0.6916666666666667,0.6750000000000002,0.3333333333333333,0.6725000000000001,1,0,0,0,0,0
3,0,,0,0.5454629629629629,0.4833333333333333,0.2583333333333333,0.5416666666666666,0.0,0.6791666666666666,1,0,0,0,0,0
3,1,18.61,1,0.5503935185185185,0.3222222222222222,0.3916666666666666,0.6066666666666666,0.0,0.7246666666666666,1,0,0,0,0,0
2,0,,0,0.5159259259259259,0.47777777777777775,0.13333333333333333,0.495,0.0,0.6465,0,0,0,0,0,1
2,0,,0,0.38351851851851854,0.8166666666666667,0.1,0.7433333333333335,0.0,0.8203333333333334,0,0,0,0,1,0
3,0,,0,0.5277546296296296,0.15555555555555553,0.4,0.2683333333333334,0.3333333333333333,0.38783333333333336,0,0,0,1,0,0
3,1,18.76,1,0.581712962962963,0.7444444444444445,0.1,0.68,0.3333333333333333,0.6759999999999999,0,0,1,0,0,0
2,0,,0,0.43905092592592593,0.6277777777777778,0.1,0.6,0.0,0.72,0,0,0,0,1,0
3,0,,0,0.5315046296296296,0.6166666666666667,0.26666666666666666,0.5499999999999999,0.0,0.6849999999999999,1,0,0,0,0,0
2,1,18.37,1,0.5078703703703704,0.7444444444444445,0.2833333333333333,0.6516666666666667,0.0,0.7561666666666667,1,0,0,0,0,0
2,1,13.24,1,0.4258333333333333,0.7333333333333332,0.3666666666666667,0.28500000000000003,0.0,0.4995,0,0,0,0,1,0
2,1,18.78,1,0.5970601851851852,0.4388888888888889,0.5666666666666667,0.5733333333333334,0.3333333333333333,0.6013333333333333,1,0,0,0,0,0
2,1,18.55,1,0.5180324074074074,0.35555555555555557,0.45,0.6133333333333332,0.0,0.7293333333333332,0,0,0,1,0,0
2,1,18.22,1,0.5652546296296296,0.4999999999999999,0.31666666666666665,0.4900000000000001,0.0,0.643,1,0,0,0,0,0
3,1,16.29,1,0.4735185185185185,0.7555555555555555,0.30833333333333335,0.5983333333333333,0.0,0.7188333333333332,1,0,0,0,0,0
2,1,13.7,1,0.4470138888888889,0.5333333333333332,0.23333333333333334,0.525,1.0,0.3675,0,0,0,0,0,0
2,1,14.82,1,0.5335648148148149,0.44999999999999996,0.225,0.3916666666666665,0.3333333333333333,0.4741666666666665,1,0,0,0,0,0
2,0,,0,0.4705787037037037,0.6333333333333333,0.18333333333333335,0.5666666666666668,0.0,0.6966666666666668,1,0,0,0,0,0
1,1,18.19,1,0.4852546296296296,0.5277777777777778,0.13333333333333333,0.5133333333333333,0.0,0.6593333333333333,0,0,0,0,0,1
2,0,,0,0.46784722222222225,0.35,0.1,0.42499999999999993,0.3333333333333333,0.49749999999999994,0,0,1,0,0,0
3,1,16.34,1,0.5198842592592592,0.41666666666666663,0.05,0.5466666666666667,0.3333333333333333,0.5826666666666667,0,0,0,0,1,0
3,0,,0,0.4363194444444445,0.2833333333333333,0.5666666666666667,0.4016666666666667,0.0,0.5811666666666666,0,0,0,0,1,0
3,0,,0,0.4773148148148148,0.7388888888888889,0.23333333333333334,0.5083333333333332,0.0,0.6558333333333333,0,0,0,0,0,0
2,1,18.72,1,0.5665509259259259,0.5944444444444443,0.5666666666666667,0.6733333333333332,0.0,0.7713333333333332,0,0,1,0,0,0
3,1,21.28,1,0.5066898148148149,0.4444444444444444,0.35833333333333334,0.7366666666666667,0.0,0.8156666666666665,0,0,0,0,0,1
3,1,20.78,1,0.5062731481481482,0.15555555555555553,0.6083333333333334,0.5666666666666668,0.0,0.6966666666666668,0,0,0,1,0,0
2,1,15.94,1,0.4639814814814815,0.4277777777777777,0.26666666666666666,0.4883333333333332,0.0,0.6418333333333333,1,0,0,0,0,0
3,1,15.71,1,0.4736574074074074,0.3888888888888889,0.6166666666666667,0.5433333333333333,0.0,0.6803333333333332,0,0,1,0,0,0
3,0,,0,0.5272222222222221,0.22777777777777772,0.26666666666666666,0.6233333333333334,0.0,0.7363333333333333,0,0,0,0,1,0
2,1,16.91,1,0.4643518518518519,0.49444444444444446,0.625,0.555,0.0,0.6885,0,0,0,0,0,1
2,1,15.06,1,0.33099537037037036,0.75,0.18333333333333335,0.6533333333333332,0.0,0.7573333333333332,0,0,0,1,0,0
2,1,14.32,1,0.43215277777777783,0.15555555555555553,0.2833333333333333,0.5266666666666667,0.0,0.6686666666666667,1,0,0,0,0,0
2,1,16.22,1,0.5257638888888889,0.8388888888888888,0.475,0.45833333333333337,0.0,0.6208333333333333,0,0,0,0,1,0
2,1,19.63,1,0.4241898148148148,0.5444444444444444,0.5333333333333333,0.555,0.0,0.6885,1,0,0,0,0,0
2,1,19.03,1,0.48321759259259256,0.5166666666666666,0.175,0.6566666666666666,0.0,0.7596666666666666,0,0,0,0,1,0
3,1,17.27,1,0.534236111111111,0.4888888888888888,0.30833333333333335,0.7799999999999999,0.3333333333333333,0.746,1,0,0,0,0,0
3,1,21.89,1,0.5417361111111111,0.7888888888888888,0.43333333333333335,0.5533333333333333,0.0,0.6873333333333334,0,0,0,0,1,0
3,1,18.94,1,0.4634027777777778,0.5166666666666666,0.44166666666666665,0.6900000000000001,0.0,0.7829999999999999,0,0,1,0,0,0
3,1,16.47,1,0.3688194444444444,0.4388888888888889,0.4,0.64,0.0,0.748,0,0,0,1,0,0
2,1,20.63,1,0.5250925925925926,0.4833333333333333,0.5249999999999999,0.6083333333333333,0.0,0.7258333333333333,0,0,0,0,1,0
2,1,19.73,1,0.4828935185185186,0.25555555555555554,0.21666666666666667,0.695,0.0,0.7865,1,0,0,0,0,0
2,1,20.74,1,0.49421296296296297,0.8166666666666667,0.275,0.6833333333333332,0.0,0.7783333333333332,0,0,1,0,0,0
3,1,13.26,1,0.5739583333333333,0.40555555555555556,0.35833333333333334,0.3816666666666667,0.0,0.5671666666666666,0,1,0,0,0,0
2,0,,0,0.3107407407407407,0.3055555555555556,0.23333333333333334,0.20833333333333337,0.0,0.4458333333333333,0,0,1,0,0,0
2,1,17.13,1,0.48648148148148146,0.711111111111111,0.35,0.41833333333333333,0.6666666666666666,0.39283333333333337,0,0,0,1,0,0
3,0,,0,0.4359259259259259,0.5666666666666667,0.18333333333333335,0.6033333333333334,0.6666666666666666,0.5223333333333333,1,0,0,0,0,0
3,0,,0,0.4103935185185186,0.25,0.3833333333333333,0.3733333333333334,0.0,0.5613333333333334,0,0,0,1,0,0
2,1,17.33,1,0.52,0.20555555555555557,0.31666666666666665,0.6849999999999999,0.0,0.7794999999999999,1,0,0,0,0,0
3,1,15.61,1,0.48483796296296305,0.4555555555555555,0.3,0.5233333333333333,0.0,0.6663333333333332,0,0,0,1,0,0
2,1,16.78,1,0.4973148148148148,0.4833333333333333,0.1,0.5183333333333334,0.0,0.6628333333333334,0,0,1,0,0,0
3,1,16.32,1,0.5286342592592592,0.55,0.30833333333333335,0.475,0.3333333333333333,0.5325,0,0,0,0,0,1
3,1,15.46,1,0.5640046296296296,0.28888888888888886,0.30833333333333335,0.16666666666666663,0.3333333333333333,0.31666666666666665,1,0,0,0,0,0
2,1,12.64,1,0.4463888888888889,0.41666666666666663,0.275,0.30500000000000005,0.6666666666666666,0.3135,0,0,0,1,0,0
3,0,,0,0.5092129629629629,0.23888888888888885,0.175,0.485,0.3333333333333333,0.5395,0,0,1,0,0,0
2,1,14.07,1,0.47851851851851857,0.7611111111111111,0.18333333333333335,0.34666666666666657,0.0,0.5426666666666666,0,0,1,0,0,0
3,1,17.22,1,0.4847453703703704,0.5277777777777778,0.23333333333333334,0.555,0.3333333333333333,0.5885,0,0,0,1,0,0
3,0,,0,0.5906018518518518,0.2777777777777778,0.3916666666666666,0.2483333333333334,0.3333333333333333,0.37383333333333335,1,0,0,0,0,0
3,1,14.22,1,0.37287037037037035,0.4388888888888889,0.5583333333333332,0.3749999999999999,0.0,0.5624999999999999,0,0,0,0,1,0
1,1,19.98,1,0.5016435185185185,0.37222222222222223,0.2833333333333333,0.36,0.0,0.552,0,0,0,1,0,0
2,0,,0,0.5314583333333334,0.6888888888888889,0.48333333333333334,0.525,1.0,0.3675,0,0,0,0,0,0
3,1,15.02,1,0.3691666666666667,0.4277777777777777,0.5416666666666666,0.57,0.0,0.699,1,0,0,0,0,0
3,1,13.09,1,0.5008796296296296,0.30000000000000004,0.1,0.37,0.0,0.5589999999999999,0,0,0,1,0,0
1,1,19.25,1,0.38423611111111106,0.672222222222222,0.4083333333333333,0.8683333333333335,0.0,0.9078333333333335,1,0,0,0,0,0
2,1,18.76,1,0.45976851851851847,0.6666666666666666,0.3333333333333333,0.6233333333333334,0.0,0.7363333333333333,0,0,0,0,1,0
3,0,,0,0.38516203703703705,0.3611111111111111,0.575,0.36,0.0,0.552,0,0,1,0,0,0
2,1,16.69,1,0.4378703703703704,0.5277777777777778,0.44166666666666665,0.4733333333333333,0.0,0.6313333333333333,1,0,0,0,0,0
3,0,,0,0.43340277777777775,0.30000000000000004,0.31666666666666665,0.5183333333333334,0.0,0.6628333333333334,1,0,0,0,0,0
3,1,14.18,1,0.3265046296296296,0.4666666666666667,0.525,0.5033333333333333,0.0,0.6523333333333332,0,1,0,0,0,0
3,0,,0,0.4154166666666667,0.5055555555555555,0.3333333333333333,0.3566666666666666,0.3333333333333333,0.4496666666666666,0,0,0,0,1,0
1,1,21.75,1,0.5705555555555555,0.34444444444444444,0.26666666666666666,0.5583333333333332,0.3333333333333333,0.5908333333333333,1,0,0,0,0,0
1,1,18.34,1,0.5040972222222223,0.6,0.26666666666666666,0.45999999999999985,0.3333333333333333,0.5219999999999999,0,1,0,0,0,0
2,1,17.2,1,0.4817361111111111,0.3999999999999999,0.2833333333333333,0.5416666666666666,0.6666666666666666,0.47916666666666663,1,0,0,0,0,0
3,1,16.99,1,0.4073842592592593,0.561111111111111,0.5666666666666667,0.47999999999999987,0.0,0.6359999999999999,0,0,0,1,0,0
3,0,,0,0.5885416666666666,0.24444444444444444,0.525,0.46333333333333326,0.0,0.6243333333333332,0,0,0,1,0,0
3,0,,0,0.2947916666666666,0.38333333333333336,0.48333333333333334,0.2533333333333333,0.0,0.4773333333333333,0,0,0,0,1,0
3,1,15.97,1,0.5549768518518519,0.41666666666666663,0.23333333333333334,0.5366666666666665,0.6666666666666666,0.47566666666666657,0,0,1,0,0,0
1,0,,0,0.4350925925925926,0.6333333333333333,0.1,0.7866666666666667,0.0,0.8506666666666667,0,0,0,0,0,1
3,1,15.67,1,0.512824074074074,0.6666666666666665,0.48333333333333334,0.29666666666666675,0.0,0.5076666666666667,0,0,0,1,0,0
2,0,,0,0.44625,0.31666666666666665,0.2833333333333333,0.3716666666666667,0.6666666666666666,0.36016666666666663,0,0,1,0,0,0
3,0,,0,0.5232638888888889,0.9333333333333333,0.49999999999999994,0.41333333333333344,0.0,0.5893333333333334,1,0,0,0,0,0
3,0,,0,0.4720138888888889,0.43333333333333324,0.23333333333333334,0.63,0.3333333333333333,0.641,0,0,0,1,0,0
1,1,19.18,1,0.42263888888888884,0.2777777777777778,0.3333333333333333,0.5366666666666665,0.0,0.6756666666666665,0,0,0,1,0,0
3,1,14.47,1,0.4122453703703704,0.7833333333333332,0.31666666666666665,0.3783333333333333,0.3333333333333333,0.4648333333333333,0,0,0,0,0,1
2,1,21.78,1,0.6193055555555556,0.4999999999999999,0.45,0.3716666666666667,0.0,0.5601666666666667,0,0,1,0,0,0
1,1,17.51,1,0.44692129629629634,0.3944444444444444,0.21666666666666667,0.41000000000000003,0.0,0.587,0,0,1,0,0,0
2,1,19.56,1,0.44689814814814816,0.5111111111111111,0.3833333333333333,0.4700000000000001,0.3333333333333333,0.529,0,0,0,0,1,0
3,1,21.88,1,0.6627083333333333,0.8722222222222222,0.3416666666666666,0.6483333333333333,0.0,0.7538333333333334,0,0,0,1,0,0
2,1,14.8,1,0.49395833333333333,0.12222222222222223,0.49166666666666664,0.4083333333333333,0.0,0.5858333333333333,0,0,0,0,1,0
3,0,,0,0.4137962962962963,0.24444444444444444,0.35,0.31499999999999995,0.0,0.5205,0,0,0,0,1,0
2,0,,0,0.4588888888888889,0.2833333333333333,0.48333333333333334,0.46166666666666656,0.3333333333333333,0.5231666666666666,0,0,0,0,1,0
1,1,17.91,1,0.46881944444444446,0.26111111111111107,0.2,0.7516666666666666,0.0,0.8261666666666665,0,0,1,0,0,0
3,1,13.85,1,0.41444444444444445,0.5777777777777777,0.18333333333333335,0.44499999999999995,0.0,0.6114999999999999,1,0,0,0,0,0
3,1,16.15,1,0.5828009259259259,0.3555555555555555,0.26666666666666666,0.42666666666666664,0.0,0.5986666666666667,0,0,0,0,1,0
2,0,,0,0.41726851851851854,0.1611111111111111,0.21666666666666667,0.5849999999999999,0.0,0.7094999999999998,1,0,0,0,0,0
2,1,17.39,1,0.4831944444444444,0.5166666666666666,0.45,0.7583333333333334,0.0,0.8308333333333333,0,1,0,0,0,0
2,1,15.79,1,0.42032407407407407,0.47777777777777775,0.2833333333333333,0.5449999999999998,0.0,0.6814999999999998,0,0,0,0,1,0
2,1,12.91,1,0.34217592592592583,0.6444444444444444,0.18333333333333335,0.2583333333333333,0.0,0.4808333333333333,0,0,0,0,0,0
3,1,15.91,1,0.46634259259259253,0.6611111111111112,0.41666666666666663,0.4700000000000001,0.0,0.629,0,0,1,0,0,0
3,0,,0,0.5835185185185185,0.7722222222222221,0.26666666666666666,0.31833333333333336,0.0,0.5228333333333333,0,0,0,0,0,0
2,1,15.65,1,0.4580092592592593,0.2944444444444444,0.3916666666666666,0.4199999999999998,0.0,0.5939999999999999,0,0,0,1,0,0
1,0,,0,0.48770833333333335,0.5055555555555554,0.35,0.745,0.0,0.8214999999999999,0,0,0,0,1,0
2,1,21.14,1,0.5513657407407407,0.4555555555555555,0.6,0.4883333333333332,0.0,0.6418333333333333,1,0,0,0,0,0
3,0,,0,0.5068981481481482,0.5444444444444444,0.35833333333333334,0.29999999999999993,0.0,0.5099999999999999,0,0,0,0,1,0
3,1,17.53,1,0.447824074074074,0.15555555555555553,0.5666666666666667,0.5649999999999998,0.0,0.6954999999999998,0,0,0,1,0,0
2,1,18.72,1,0.6034490740740741,0.26111111111111107,0.05,0.37,0.0,0.5589999999999999,1,0,0,0,0,0
2,1,15.54,1,0.42800925925925926,0.6611111111111112,0.26666666666666666,0.43999999999999984,0.0,0.6079999999999999,0,0,1,0,0,0
1,1,19.02,1,0.42731481481481487,0.2833333333333333,0.25,0.42499999999999993,0.0,0.5974999999999999,0,0,0,0,0,1
3,1,14.1,1,0.5137268518518519,0.31666666666666665,0.2833333333333333,0.43000000000000005,0.0,0.601,1,0,0,0,0,0
3,0,,0,0.559212962962963,0.6388888888888888,0.325,0.5299999999999999,0.0,0.6709999999999999,1,0,0,0,0,0
1,1,19.21,1,0.529375,0.6055555555555556,0.1,0.8383333333333333,0.0,0.8868333333333331,1,0,0,0,0,0
2,1,23.23,1,0.627175925925926,0.7055555555555555,0.4583333333333333,0.6183333333333333,0.0,0.7328333333333332,0,1,0,0,0,0
2,1,16.58,1,0.4351388888888889,0.7833333333333333,0.18333333333333335,0.6666666666666666,0.0,0.7666666666666666,1,0,0,0,0,0
3,1,15.74,1,0.5715509259259259,0.3,0.5916666666666667,0.33000000000000007,0.3333333333333333,0.43100000000000005,0,0,1,0,0,0
3,1,17.81,1,0.5140046296296297,0.4055555555555555,0.49166666666666664,0.505,0.0,0.6535,1,0,0,0,0,0
3,1,15.28,1,0.4826620370370371,0.3944444444444444,0.23333333333333334,0.7533333333333333,0.0,0.8273333333333333,0,0,0,0,1,0
2,1,14.57,1,0.45004629629629633,0.6277777777777778,0.13333333333333333,0.7033333333333335,0.0,0.7923333333333333,0,0,0,1,0,0
2,1,19.44,1,0.4992824074074074,0.34444444444444444,0.4666666666666666,0.85,0.0,0.895,0,0,0,0,1,0
2,1,13.4,1,0.38673611111111117,0.8222222222222222,0.3,0.7499999999999999,0.0,0.825,0,0,0,0,0,0
2,1,14.06,1,0.41097222222222224,0.4444444444444444,0.3416666666666666,0.6783333333333333,0.0,0.7748333333333333,0,0,0,0,0,0
3,1,18.19,1,0.48592592592592593,0.49444444444444446,0.2,0.5016666666666666,0.0,0.6511666666666666,0,0,0,0,0,1
2,1,13.23,1,0.48034722222222226,0.6222222222222222,0.23333333333333334,0.5133333333333333,0.0,0.6593333333333333,0,0,0,1,0,0
2,1,19.17,1,0.587175925925926,0.5666666666666667,0.175,0.6983333333333331,0.0,0.7888333333333332,1,0,0,0,0,0
2,0,,0,0.4071990740740741,0.33888888888888885,0.05,0.4049999999999999,0.6666666666666666,0.38349999999999995,0,0,0,1,0,0
2,1,19.36,1,0.5142129629629629,0.3666666666666666,0.7833333333333332,0.5583333333333332,0.0,0.6908333333333332,1,0,0,0,0,0
2,1,15.45,1,0.507175925925926,0.6777777777777778,0.1,0.5366666666666665,1.0,0.37566666666666654,0,0,0,0,1,0
2,0,,0,0.45821759259259265,0.8111111111111111,0.35,0.7266666666666665,1.0,0.5086666666666665,0,0,0,0,0,1
3,1,19.25,1,0.6432175925925926,0.25555555555555554,0.4,0.38,0.0,0.566,0,0,0,0,0,0
1,1,14.2,1,0.30023148148148154,0.5333333333333332,0.275,0.7266666666666665,0.0,0.8086666666666664,0,0,0,0,0,0
3,1,18.76,1,0.407662037037037,0.5,0.23333333333333334,0.8083333333333332,0.0,0.8658333333333332,0,0,0,0,1,0
2,0,,0,0.46145833333333336,0.27222222222222225,0.175,0.6466666666666666,0.0,0.7526666666666666,0,0,0,0,0,1
3,1,13.02,1,0.482962962962963,0.38333333333333336,0.3916666666666666,0.3483333333333333,0.0,0.5438333333333333,0,0,0,0,0,1
2,0,,0,0.4165277777777778,0.861111111111111,0.26666666666666666,0.46499999999999997,0.0,0.6255,0,0,1,0,0,0
1,1,19.87,1,0.45405092592592594,0.4277777777777777,0.3666666666666667,0.6783333333333333,0.3333333333333333,0.6748333333333334,1,0,0,0,0,0
3,0,,0,0.40173611111111107,0.4444444444444444,0.35833333333333334,0.4999999999999999,0.0,0.6499999999999999,1,0,0,0,0,0
2,0,,0,0.4193981481481482,0.3333333333333333,0.31666666666666665,0.5316666666666666,0.0,0.6721666666666666,1,0,0,0,0,0
2,1,21.0,1,0.45828703703703705,0.561111111111111,0.45,0.6900000000000001,0.0,0.7829999999999999,0,0,0,0,1,0
3,1,17.15,1,0.5427777777777778,0.4444444444444444,0.7,0.44333333333333325,0.6666666666666666,0.4103333333333332,0,0,0,0,1,0
3,1,19.29,1,0.5193981481481481,0.12777777777777777,0.23333333333333334,0.6133333333333332,0.3333333333333333,0.6293333333333332,1,0,0,0,0,0
3,0,,0,0.45557870370370374,0.55,0.3666666666666667,0.5583333333333332,0.0,0.6908333333333332,1,0,0,0,0,0
2,0,,0,0.5776851851851852,0.4833333333333333,0.3666666666666667,0.7266666666666665,1.0,0.5086666666666665,0,0,0,0,0,1
1,1,19.93,1,0.4991203703703703,0.40555555555555556,0.43333333333333335,0.6699999999999998,0.3333333333333333,0.6689999999999998,0,0,0,0,0,1
3,1,16.09,1,0.5000231481481482,0.25555555555555554,0.6833333333333333,0.2616666666666667,0.0,0.4831666666666667,0,0,0,0,1,0
1,0,,0,0.508101851851852,0.5555555555555555,0.30833333333333335,0.43833333333333335,0.0,0.6068333333333333,0,0,0,0,0,1
2,1,14.98,1,0.36375,0.5777777777777777,0.23333333333333334,0.62,0.3333333333333333,0.634,0,0,0,0,1,0
2,0,,0,0.6752314814814815,0.461111111111111,0.13333333333333333,0.20833333333333337,0.3333333333333333,0.3458333333333333,1,0,0,0,0,0
2,1,16.14,1,0.4204398148148149,0.2944444444444444,0.5166666666666666,0.6,0.0,0.72,0,0,1,0,0,0
2,0,,0,0.3900694444444445,0.4444444444444444,0.18333333333333335,0.5416666666666666,0.0,0.6791666666666666,0,1,0,0,0,0
3,1,16.67,1,0.4592361111111111,0.3833333333333333,0.31666666666666665,0.2566666666666667,0.0,0.4796666666666667,1,0,0,0,0,0
3,0,,0,0.5113194444444445,0.22777777777777772,0.3666666666666667,0.515,0.0,0.6605,0,0,1,0,0,0
1,1,15.37,1,0.33143518518518517,0.24444444444444444,0.275,0.6649999999999999,0.0,0.7654999999999998,0,0,1,0,0,0
3,0,,0,0.4319907407407408,0.5333333333333332,0.18333333333333335,0.5333333333333333,0.0,0.6733333333333333,0,0,0,0,0,0
1,1,22.75,1,0.38305555555555554,0.6333333333333333,0.18333333333333335,0.9133333333333334,0.0,0.9393333333333334,0,0,1,0,0,0
3,0,,0,0.4191203703703703,0.6777777777777778,0.375,0.3866666666666666,0.3333333333333333,0.4706666666666666,0,0,0,0,1,0
2,0,,0,0.39194444444444443,0.22777777777777772,0.26666666666666666,0.34333333333333316,0.3333333333333333,0.44033333333333324,0,1,0,0,0,0
1,1,21.97,1,0.610925925925926,0.2333333333333333,0.5333333333333333,0.475,0.3333333333333333,0.5325,0,0,0,0,1,0
3,1,15.67,1,0.3844212962962963,0.5722222222222222,0.5499999999999999,0.34666666666666657,1.0,0.2426666666666666,0,0,1,0,0,0
3,1,17.4,1,0.48553240740740744,0.23888888888888885,0.8166666666666667,0.3450000000000001,0.0,0.5415000000000001,0,1,0,0,0,0
2,1,12.05,1,0.2839583333333333,0.32777777777777783,0.2583333333333333,0.5449999999999998,1.0,0.38149999999999984,0,0,0,1,0,0
1,1,22.29,1,0.554675925925926,0.461111111111111,0.4,0.7549999999999998,0.0,0.8284999999999998,0,0,1,0,0,0
1,1,15.26,1,0.3833796296296296,0.4666666666666667,0.3416666666666666,0.5066666666666667,0.0,0.6546666666666667,1,0,0,0,0,0
3,0,,0,0.4536342592592592,0.4444444444444444,0.3666666666666667,0.7133333333333333,0.0,0.7993333333333332,0,0,0,1,0,0
3,1,15.77,1,0.5183796296296296,0.4888888888888888,0.3666666666666667,0.43999999999999984,0.0,0.6079999999999999,0,0,0,1,0,0
3,0,,0,0.45562499999999995,0.6833333333333333,0.4,0.6216666666666667,1.0,0.43516666666666665,1,0,0,0,0,0
2,1,15.77,1,0.544212962962963,0.41666666666666663,0.23333333333333334,0.5649999999999998,0.0,0.6954999999999998,0,0,0,0,0,0
2,0,,0,0.5722685185185186,0.4666666666666667,0.35,0.4116666666666665,0.0,0.5881666666666665,0,1,0,0,0,0
1,0,,0,0.36587962962962967,0.5833333333333333,0.13333333333333333,0.4816666666666666,0.0,0.6371666666666665,0,0,1,0,0,0
2,1,20.58,1,0.5617824074074074,0.41666666666666663,0.23333333333333334,0.8333333333333334,0.6666666666666666,0.6833333333333333,0,0,1,0,0,0
3,0,,0,0.4159953703703703,0.24999999999999997,0.475,0.5616666666666666,0.0,0.6931666666666666,0,1,0,0,0,0
3,0,,0,0.4272916666666666,0.2666666666666666,0.3916666666666666,0.5483333333333332,0.0,0.6838333333333333,1,0,0,0,0,0
3,0,,0,0.5476851851851852,0.38333333333333336,0.325,0.46166666666666656,0.6666666666666666,0.4231666666666666,0,1,0,0,0,0
2,1,15.24,1,0.4906944444444445,0.38333333333333336,0.2583333333333333,0.6150000000000001,0.3333333333333333,0.6305000000000001,0,0,0,0,1,0
2,1,21.76,1,0.586388888888889,0.2166666666666667,0.26666666666666666,0.5016666666666666,0.0,0.6511666666666666,0,0,1,0,0,0
3,1,16.07,1,0.5158101851851852,0.24444444444444444,0.2833333333333333,0.6649999999999999,0.6666666666666666,0.5654999999999999,1,0,0,0,0,0
3,1,15.68,1,0.5752546296296296,0.7444444444444445,0.575,0.5483333333333332,0.0,0.6838333333333333,1,0,0,0,0,0
2,1,14.74,1,0.45013888888888887,0.31666666666666665,0.35833333333333334,0.6616666666666665,0.0,0.7631666666666665,0,0,1,0,0,0
3,0,,0,0.490486111111111,0.36111111111111105,0.35,0.2283333333333334,0.0,0.4598333333333333,0,0,0,1,0,0
3,1,18.93,1,0.4887731481481481,0.37222222222222223,0.3666666666666667,0.745,0.0,0.8214999999999999,0,0,0,0,0,1
3,0,,0,0.39557870370370374,0.5555555555555556,0.5333333333333333,0.5633333333333334,0.0,0.6943333333333332,0,0,0,1,0,0
2,0,,0,0.48217592592592595,0.6722222222222222,0.43333333333333335,0.43499999999999994,0.0,0.6044999999999999,0,0,0,1,0,0
3,0,,0,0.6143055555555555,0.11666666666666667,0.43333333333333335,0.945,0.0,0.9615,0,0,0,0,0,0
2,0,,0,0.41444444444444445,0.3222222222222222,0.15000000000000002,0.4083333333333333,0.0,0.5858333333333333,0,1,0,0,0,0
3,1,17.78,1,0.38706018518518515,0.28888888888888886,0.6083333333333333,0.7116666666666666,0.0,0.7981666666666665,0,0,0,1,0,0
2,0,,0,0.4446527777777778,0.4888888888888888,0.23333333333333334,0.5733333333333334,0.0,0.7013333333333334,0,1,0,0,0,0
3,1,13.61,1,0.4724537037037037,0.30000000000000004,0.35833333333333334,0.46833333333333316,0.0,0.6278333333333332,1,0,0,0,0,0
2,0,,0,0.5013425925925926,0.25555555555555554,0.4083333333333333,0.4700000000000001,0.0,0.629,0,0,0,1,0,0
3,1,13.5,1,0.4845138888888889,0.30000000000000004,0.08333333333333333,0.2783333333333333,0.3333333333333333,0.3948333333333333,0,0,0,0,0,0
2,1,19.79,1,0.4208796296296296,0.4833333333333333,0.5333333333333333,0.6266666666666666,0.3333333333333333,0.6386666666666666,0,1,0,0,0,0
1,1,21.62,1,0.5171759259259259,0.2333333333333333,0.23333333333333334,0.7283333333333332,0.0,0.8098333333333332,0,0,0,0,0,1
2,0,,0,0.49571759259259257,0.5555555555555556,0.3666666666666667,0.6133333333333332,0.3333333333333333,0.6293333333333332,0,0,1,0,0,0
3,0,,0,0.5046064814814815,0.4444444444444444,0.13333333333333333,0.6449999999999999,0.0,0.7514999999999998,0,0,1,0,0,0
2,0,,0,0.3435416666666667,0.7444444444444445,0.4583333333333333,0.6716666666666665,0.0,0.7701666666666664,1,0,0,0,0,0
2,1,18.22,1,0.5759259259259258,0.2666666666666666,0.35833333333333334,0.5449999999999998,0.0,0.6814999999999998,1,0,0,0,0,0
2,1,17.26,1,0.5453935185185186,0.7777777777777777,0.18333333333333335,0.33333333333333337,0.0,0.5333333333333333,0,0,0,0,0,1
1,0,,0,0.3709953703703704,0.7666666666666666,0.0,0.45166666666666655,0.6666666666666666,0.4161666666666666,0,0,0,0,1,0
3,0,,0,0.4595833333333333,0.24999999999999997,0.21666666666666667,0.33166666666666667,0.3333333333333333,0.4321666666666667,1,0,0,0,0,0
2,1,15.33,1,0.4726388888888889,0.6499999999999999,0.23333333333333334,0.5716666666666667,0.0,0.7001666666666666,0,0,1,0,0,0
3,1,16.94,1,0.4799768518518519,0.6333333333333333,0.6333333333333334,0.5816666666666667,0.0,0.7071666666666666,0,0,0,0,1,0
3,0,,0,0.5102083333333334,0.5444444444444444,0.3333333333333333,0.4,0.0,0.58,0,0,1,0,0,0
2,1,17.62,1,0.48388888888888887,0.3888888888888889,0.18333333333333335,0.41833333333333333,0.0,0.5928333333333333,0,1,0,0,0,0
3,1,15.86,1,0.30245370370370367,0.2333333333333333,0.6833333333333333,0.65,0.0,0.7549999999999999,0,0,1,0,0,0
3,1,15.06,1,0.3588425925925926,0.3222222222222222,0.31666666666666665,0.43499999999999994,0.0,0.6044999999999999,0,0,0,0,0,1
1,1,14.4,1,0.3316435185185185,0.6111111111111112,0.1,0.62,0.0,0.734,1,0,0,0,0,0
3,1,18.72,1,0.6165509259259259,0.2333333333333333,0.3916666666666666,0.6166666666666666,0.0,0.7316666666666666,0,1,0,0,0,0
